Timestamp,Label,Confidence,Packet_Summary
2025-05-23 01:26:25,Infiltration,0.40,TCP TCP 54 2.16.238.148 -> 192.168.43.95
2025-05-23 01:26:25,DDoS,0.40,TLS TCP 172 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:25,Infiltration,0.40,TLS TCP 93 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:25,BENIGN,0.72,TLS TCP 2316 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:25,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:25,BENIGN,0.77,TCP TCP 54 192.168.43.95 -> 13.107.246.63
2025-05-23 01:26:25,BENIGN,0.73,TCP TCP 54 13.107.246.63 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.77,TCP TCP 54 192.168.43.95 -> 13.107.246.63
2025-05-23 01:26:25,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:25,Infiltration,0.40,TLS TCP 93 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:25,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:25,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:25,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:25,Infiltration,0.40,TLS TCP 153 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:25,DDoS,0.40,TLS TCP 89 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:25,BENIGN,0.71,TCP TCP 89 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:25,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:25,Infiltration,0.40,TCP TCP 66 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,Infiltration,0.40,TLS TCP 108 208.103.161.2 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.68,TLS TCP 112 192.168.43.95 -> 208.103.161.2
2025-05-23 01:26:25,Infiltration,0.40,TCP TCP 54 208.103.161.2 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:25,DDoS,0.40,TLS TCP 79 208.103.161.2 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.68,TLS TCP 83 192.168.43.95 -> 208.103.161.2
2025-05-23 01:26:54,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.72,TCP TCP 54 192.168.43.1 -> 192.168.43.95
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 54 208.103.161.2 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.49,UNKNOWN PACKET
2025-05-23 01:26:54,BENIGN,0.49,UNKNOWN PACKET
2025-05-23 01:26:54,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,DDoS,0.40,NTP UDP 90 192.168.43.95 -> 162.159.200.123
2025-05-23 01:26:54,BENIGN,0.71,NTP UDP 90 162.159.200.123 -> 192.168.43.95
2025-05-23 01:26:54,DDoS,0.40,TLS TCP 79 208.103.161.2 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.68,TLS TCP 83 192.168.43.95 -> 208.103.161.2
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 54 208.103.161.2 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.77,TCP TCP 66 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,BENIGN,0.77,TCP TCP 66 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 66 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,DDoS,0.40,TLS TCP 1891 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 66 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,Infiltration,0.40,TLS TCP 153 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,DDoS,0.40,TLS TCP 1987 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,DDoS,0.40,TLS TCP 737 192.168.43.95 -> 52.182.143.213
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,Infiltration,0.40,TLS TCP 153 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,Infiltration,0.40,TLS TCP 1454 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 1454 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 1454 52.182.143.213 -> 192.168.43.95
2025-05-23 01:26:54,Infiltration,0.40,TCP TCP 1454 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TLS TCP 860 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,DDoS,0.40,TLS TCP 128 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,Infiltration,0.40,TLS TCP 833 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,DDoS,0.40,TLS TCP 146 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,Infiltration,0.40,TLS TCP 544 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,BENIGN,0.72,TLS TCP 2316 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,Infiltration,0.40,TLS TCP 157 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,DDoS,0.40,TLS TCP 116 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TLS TCP 1454 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TCP TCP 1454 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TCP TCP 1454 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TCP TCP 1454 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TLS TCP 860 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,DDoS,0.40,TLS TCP 85 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TLS TCP 108 208.103.161.2 -> 192.168.43.95
2025-05-23 01:27:24,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,BENIGN,0.68,TLS TCP 112 192.168.43.95 -> 208.103.161.2
2025-05-23 01:27:24,DDoS,0.40,TLS TCP 128 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,DDoS,0.40,TLS TCP 85 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,Infiltration,0.40,TCP TCP 112 192.168.43.95 -> 208.103.161.2
2025-05-23 01:27:24,Infiltration,0.40,TCP TCP 54 208.103.161.2 -> 192.168.43.95
2025-05-23 01:27:24,DDoS,0.40,TLS TCP 335 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TLS TCP 157 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,DDoS,0.40,TLS TCP 116 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,Infiltration,0.40,TCP TCP 54 52.182.143.213 -> 192.168.43.95
2025-05-23 01:27:24,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 52.182.143.213
2025-05-23 01:27:24,BENIGN,0.71,TCP TCP 66 208.103.161.2 -> 192.168.43.95
2025-05-23 02:43:02,BENIGN,0.67,TLS TCP 55 192.168.43.95 -> 104.18.30.173
2025-05-23 02:43:02,BENIGN,0.67,TLS TCP 55 192.168.43.95 -> 104.18.30.173
2025-05-23 02:43:02,Infiltration,0.40,TCP TCP 66 104.18.30.173 -> 192.168.43.95
2025-05-23 02:43:02,Infiltration,0.40,TCP TCP 66 104.18.30.173 -> 192.168.43.95
2025-05-23 02:43:02,DDoS,0.40,TLS TCP 93 3.233.158.25 -> 192.168.43.95
2025-05-23 02:43:02,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 3.233.158.25
2025-05-23 02:43:02,Infiltration,0.40,TLS TCP 78 3.233.158.25 -> 192.168.43.95
2025-05-23 02:43:02,Infiltration,0.40,TCP TCP 54 3.233.158.25 -> 192.168.43.95
2025-05-23 02:43:02,BENIGN,0.76,TCP TCP 54 192.168.43.95 -> 3.233.158.25
2025-05-23 02:43:02,Infiltration,0.40,DATA TCP 55 192.168.43.95 -> 142.251.5.188
2025-05-23 02:43:02,Infiltration,0.40,TCP TCP 66 142.251.5.188 -> 192.168.43.95
2025-05-23 02:43:02,BENIGN,0.49,UNKNOWN PACKET
2025-05-23 02:43:02,BENIGN,0.49,UNKNOWN PACKET
2025-05-23 02:43:02,BENIGN,0.60,TLS TCP 55 192.168.43.95 -> 104.18.32.47
2025-05-23 02:43:02,BENIGN,0.59,TCP TCP 66 104.18.32.47 -> 192.168.43.95
2025-05-23 02:43:02,Infiltration,0.40,DATA TCP 55 192.168.43.95 -> 74.125.133.188
2025-05-23 02:43:17,Infiltration,0.40,DATA TCP 55 192.168.43.95 -> 74.125.133.188
2025-05-23 02:43:17,Infiltration,0.40,TCP TCP 66 74.125.133.188 -> 192.168.43.95
2025-05-23 02:43:17,Infiltration,0.40,TCP TCP 66 74.125.133.188 -> 192.168.43.95
2025-05-23 02:43:17,Infiltration,0.40,TLS TCP 79 208.103.161.1 -> 192.168.43.95
2025-05-23 02:43:17,BENIGN,0.77,TLS TCP 83 192.168.43.95 -> 208.103.161.1
2025-05-23 02:43:17,BENIGN,0.76,TCP TCP 54 208.103.161.1 -> 192.168.43.95
2025-05-23 02:43:17,Infiltration,0.40,TLS TCP 108 208.103.161.1 -> 192.168.43.95
2025-05-23 02:43:17,Infiltration,0.40,TLS TCP 112 192.168.43.95 -> 208.103.161.1
2025-05-23 02:43:17,BENIGN,0.76,TCP TCP 54 208.103.161.1 -> 192.168.43.95
2025-05-23 02:43:17,BENIGN,0.81,DNS UDP 75 192.168.43.95 -> 192.168.43.1
2025-05-23 02:43:17,Infiltration,0.41,DNS UDP 91 192.168.43.1 -> 192.168.43.95
2025-05-23 02:43:17,Infiltration,0.40,QUIC UDP 1292 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:17,Infiltration,0.40,QUIC UDP 1292 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:17,BENIGN,0.67,QUIC UDP 120 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:17,BENIGN,0.78,QUIC UDP 609 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:17,Infiltration,0.40,QUIC UDP 82 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,Infiltration,0.40,QUIC UDP 1292 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,Infiltration,0.40,QUIC UDP 1292 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:31,Infiltration,0.40,QUIC UDP 1292 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,BENIGN,0.65,QUIC UDP 346 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,Infiltration,0.40,QUIC UDP 986 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,DDoS,0.40,QUIC UDP 67 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,DDoS,0.40,QUIC UDP 64 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,BENIGN,0.67,QUIC UDP 120 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:31,BENIGN,0.67,QUIC UDP 73 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:31,DDoS,0.40,QUIC UDP 74 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:31,Infiltration,0.40,QUIC UDP 1292 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,BENIGN,0.72,QUIC UDP 162 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,DDoS,0.40,QUIC UDP 75 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:31,BENIGN,0.64,QUIC UDP 570 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,DDoS,0.40,QUIC UDP 64 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:31,DDoS,0.40,QUIC UDP 79 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:46,DDoS,0.40,QUIC UDP 75 192.168.43.95 -> 172.217.19.3
2025-05-23 02:43:46,BENIGN,0.80,DNS UDP 79 192.168.43.95 -> 192.168.43.1
2025-05-23 02:43:46,BENIGN,0.85,DNS UDP 80 192.168.43.95 -> 192.168.43.1
2025-05-23 02:43:46,Infiltration,0.41,DNS UDP 95 192.168.43.1 -> 192.168.43.95
2025-05-23 02:43:46,BENIGN,0.54,DNS UDP 126 192.168.43.1 -> 192.168.43.95
2025-05-23 02:43:46,Infiltration,0.41,QUIC UDP 1292 192.168.43.95 -> 108.177.96.84
2025-05-23 02:43:46,Infiltration,0.41,QUIC UDP 1292 192.168.43.95 -> 108.177.96.84
2025-05-23 02:43:46,BENIGN,0.71,QUIC UDP 124 192.168.43.95 -> 108.177.96.84
2025-05-23 02:43:46,BENIGN,0.73,QUIC UDP 1292 192.168.43.95 -> 172.217.17.67
2025-05-23 02:43:46,BENIGN,0.73,QUIC UDP 1292 192.168.43.95 -> 172.217.17.67
2025-05-23 02:43:46,DDoS,0.40,QUIC UDP 119 192.168.43.95 -> 172.217.17.67
2025-05-23 02:43:46,DDoS,0.40,QUIC UDP 67 172.217.19.3 -> 192.168.43.95
2025-05-23 02:43:46,Infiltration,0.40,QUIC UDP 82 172.217.17.67 -> 192.168.43.95
2025-05-23 02:43:46,Infiltration,0.40,QUIC UDP 1292 172.217.17.67 -> 192.168.43.95
2025-05-23 02:43:46,BENIGN,0.73,QUIC UDP 1292 192.168.43.95 -> 172.217.17.67
2025-05-23 02:43:46,DDoS,0.40,QUIC UDP 82 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:00,Infiltration,0.40,QUIC UDP 1292 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:00,Infiltration,0.40,QUIC UDP 1292 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:00,BENIGN,0.69,QUIC UDP 338 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:00,BENIGN,0.77,QUIC UDP 994 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:00,Infiltration,0.40,QUIC UDP 1292 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:00,BENIGN,0.66,QUIC UDP 347 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:00,Infiltration,0.40,QUIC UDP 987 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:00,Infiltration,0.40,QUIC UDP 74 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:00,DDoS,0.40,QUIC UDP 66 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:00,BENIGN,0.62,QUIC UDP 120 192.168.43.95 -> 172.217.17.67
2025-05-23 02:44:00,DDoS,0.40,QUIC UDP 73 192.168.43.95 -> 172.217.17.67
2025-05-23 02:44:00,BENIGN,0.69,QUIC UDP 120 192.168.43.95 -> 108.177.96.84
2025-05-23 02:44:00,BENIGN,0.70,QUIC UDP 73 192.168.43.95 -> 108.177.96.84
2025-05-23 02:44:00,BENIGN,0.65,QUIC UDP 960 192.168.43.95 -> 172.217.17.67
2025-05-23 02:44:00,BENIGN,0.76,QUIC UDP 914 192.168.43.95 -> 108.177.96.84
2025-05-23 02:44:00,DDoS,0.40,QUIC UDP 67 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:15,Infiltration,0.40,QUIC UDP 1292 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:15,BENIGN,0.73,QUIC UDP 162 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:15,DDoS,0.40,QUIC UDP 76 192.168.43.95 -> 172.217.17.67
2025-05-23 02:44:15,Infiltration,0.40,QUIC UDP 71 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:15,DDoS,0.40,QUIC UDP 75 192.168.43.95 -> 172.217.17.67
2025-05-23 02:44:15,BENIGN,0.65,QUIC UDP 163 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:15,DDoS,0.40,QUIC UDP 71 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:15,BENIGN,0.78,QUIC UDP 606 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:15,BENIGN,0.69,QUIC UDP 63 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:15,BENIGN,0.69,QUIC UDP 74 192.168.43.95 -> 108.177.96.84
2025-05-23 02:44:15,BENIGN,0.71,QUIC UDP 77 192.168.43.95 -> 108.177.96.84
2025-05-23 02:44:15,Infiltration,0.40,QUIC UDP 606 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:15,DDoS,0.40,QUIC UDP 63 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:15,DDoS,0.40,QUIC UDP 79 192.168.43.95 -> 172.217.17.67
2025-05-23 02:44:15,DDoS,0.40,QUIC UDP 75 192.168.43.95 -> 172.217.17.67
2025-05-23 02:44:15,DDoS,0.40,QUIC UDP 66 172.217.17.67 -> 192.168.43.95
2025-05-23 02:44:29,BENIGN,0.72,QUIC UDP 66 108.177.96.84 -> 192.168.43.95
2025-05-23 02:44:29,BENIGN,0.81,DNS UDP 75 192.168.43.95 -> 192.168.43.1
2025-05-23 02:44:29,Infiltration,0.41,DNS UDP 91 192.168.43.1 -> 192.168.43.95
2025-05-23 02:44:29,BENIGN,0.79,QUIC UDP 1292 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:29,BENIGN,0.79,QUIC UDP 1292 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:29,BENIGN,0.79,QUIC UDP 1292 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:29,BENIGN,0.72,QUIC UDP 119 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:29,BENIGN,0.80,QUIC UDP 1288 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:29,BENIGN,0.79,QUIC UDP 1292 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:29,BENIGN,0.73,QUIC UDP 320 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:29,DDoS,0.40,QUIC UDP 82 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:29,DDoS,0.40,QUIC UDP 82 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:29,BENIGN,0.75,TCP TCP 54 192.168.43.95 -> 104.18.30.173
2025-05-23 02:44:29,BENIGN,0.67,TCP TCP 54 192.168.43.95 -> 104.18.32.47
2025-05-23 02:44:29,BENIGN,0.67,TCP TCP 54 192.168.43.95 -> 104.18.32.47
2025-05-23 02:44:29,BENIGN,0.75,TCP TCP 54 192.168.43.95 -> 104.18.30.173
2025-05-23 02:44:44,Infiltration,0.40,QUIC UDP 1292 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,Infiltration,0.40,QUIC UDP 1292 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,BENIGN,0.79,QUIC UDP 1292 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:44,Infiltration,0.40,QUIC UDP 1292 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,BENIGN,0.66,QUIC UDP 349 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,Infiltration,0.40,QUIC UDP 985 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,Infiltration,0.40,QUIC UDP 66 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,Infiltration,0.40,QUIC UDP 66 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,BENIGN,0.74,QUIC UDP 120 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:44,BENIGN,0.72,QUIC UDP 73 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:44,Infiltration,0.40,QUIC UDP 1292 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,BENIGN,0.66,QUIC UDP 354 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,BENIGN,0.75,QUIC UDP 155 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:44,BENIGN,0.77,QUIC UDP 162 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:44,BENIGN,0.74,QUIC UDP 75 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:44,Infiltration,0.40,TCP TCP 54 104.18.30.173 -> 192.168.43.95
2025-05-23 02:44:59,Infiltration,0.40,TCP TCP 54 104.18.30.173 -> 192.168.43.95
2025-05-23 02:44:59,Infiltration,0.40,TCP TCP 54 104.18.32.47 -> 192.168.43.95
2025-05-23 02:44:59,Infiltration,0.40,TCP TCP 54 104.18.32.47 -> 192.168.43.95
2025-05-23 02:44:59,BENIGN,0.75,TCP TCP 54 192.168.43.95 -> 104.18.30.173
2025-05-23 02:44:59,BENIGN,0.75,TCP TCP 54 192.168.43.95 -> 104.18.30.173
2025-05-23 02:44:59,BENIGN,0.67,TCP TCP 54 192.168.43.95 -> 104.18.32.47
2025-05-23 02:44:59,BENIGN,0.67,TCP TCP 54 192.168.43.95 -> 104.18.32.47
2025-05-23 02:44:59,BENIGN,0.79,QUIC UDP 508 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:59,BENIGN,0.74,QUIC UDP 79 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:59,BENIGN,0.74,QUIC UDP 82 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:59,BENIGN,0.79,QUIC UDP 387 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:59,Infiltration,0.40,QUIC UDP 73 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:59,BENIGN,0.74,QUIC UDP 75 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:59,BENIGN,0.73,QUIC UDP 76 192.168.43.95 -> 142.250.181.78
2025-05-23 02:44:59,DDoS,0.40,QUIC UDP 69 142.250.181.78 -> 192.168.43.95
2025-05-23 02:44:59,DDoS,0.40,QUIC UDP 75 142.250.181.78 -> 192.168.43.95
2025-05-23 02:45:13,BENIGN,0.73,QUIC UDP 74 192.168.43.95 -> 142.250.181.78
2025-05-23 02:45:13,Infiltration,0.40,TCP TCP 54 192.168.43.95 -> 20.189.173.23
2025-05-23 02:45:13,Infiltration,0.40,TCP TCP 54 192.168.43.95 -> 20.189.173.23
2025-05-23 02:45:13,BENIGN,0.75,TCP TCP 54 20.189.173.23 -> 192.168.43.95
2025-05-23 02:45:13,BENIGN,0.75,TCP TCP 54 20.189.173.23 -> 192.168.43.95
2025-05-23 02:45:13,Infiltration,0.40,TCP TCP 54 192.168.43.95 -> 20.189.173.23
2025-05-23 02:45:13,Infiltration,0.40,MDNS UDP 234 192.168.43.95 -> 224.0.0.251
2025-05-23 02:45:13,BENIGN,0.49,UNKNOWN PACKET
2025-05-23 02:45:13,Infiltration,0.40,MDNS UDP 93 192.168.43.95 -> 224.0.0.251
2025-05-23 02:45:13,BENIGN,0.49,UNKNOWN PACKET
2025-05-23 02:45:13,BENIGN,0.83,TCP TCP 916 57.144.149.33 -> 192.168.43.95
2025-05-23 02:45:13,BENIGN,0.78,TCP TCP 101 192.168.43.95 -> 57.144.149.33
2025-05-23 02:45:13,BENIGN,0.74,TCP TCP 66 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:13,Infiltration,0.40,MDNS UDP 93 192.168.43.95 -> 224.0.0.251
2025-05-23 02:45:13,BENIGN,0.49,UNKNOWN PACKET
2025-05-23 02:45:13,BENIGN,0.70,TCP TCP 54 57.144.149.33 -> 192.168.43.95
2025-05-23 02:45:28,Infiltration,0.40,TCP TCP 66 121.91.41.99 -> 192.168.43.95
2025-05-23 02:45:28,BENIGN,0.77,TCP TCP 54 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:28,BENIGN,0.60,TLS TCP 555 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:28,Infiltration,0.40,TCP TCP 54 121.91.41.99 -> 192.168.43.95
2025-05-23 02:45:28,DDoS,0.40,TLS TCP 266 121.91.41.99 -> 192.168.43.95
2025-05-23 02:45:28,BENIGN,0.77,TCP TCP 54 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:28,BENIGN,0.63,TLS TCP 118 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:28,BENIGN,0.65,TLS TCP 134 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:28,BENIGN,0.66,TLS TCP 323 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:28,Infiltration,0.40,TCP TCP 54 121.91.41.99 -> 192.168.43.95
2025-05-23 02:45:28,Infiltration,0.40,TLS TCP 237 121.91.41.99 -> 192.168.43.95
2025-05-23 02:45:28,DDoS,0.40,TLS TCP 128 121.91.41.99 -> 192.168.43.95
2025-05-23 02:45:28,DDoS,0.40,TLS TCP 85 121.91.41.99 -> 192.168.43.95
2025-05-23 02:45:28,BENIGN,0.77,TCP TCP 54 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:28,DDoS,0.40,TLS TCP 85 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:28,DDoS,0.40,TLS TCP 89 121.91.41.99 -> 192.168.43.95
2025-05-23 02:45:43,BENIGN,0.77,TCP TCP 54 192.168.43.95 -> 121.91.41.99
2025-05-23 02:45:43,DDoS,0.40,TLS TCP 354 121.91.41.99 -> 192.168.43.95
